id,active_electric_energy,date,floor,total_apparent_power,MAC,Device
8621942,3705.684,2025-11-14 20:15:30.203281233,1,1.951,03:08:DC:AB:CD:EF,PWR_03
8621943,3705.685,2025-11-14 20:15:32.975063580,1,1.928,03:08:DC:AB:CD:EF,PWR_03
8621944,3705.687,2025-11-14 20:15:35.740947376,1,1.906,03:08:DC:AB:CD:EF,PWR_03
8621945,3705.687,2025-11-14 20:15:38.631516682,1,1.95,03:08:DC:AB:CD:EF,PWR_03
8621946,3705.689,2025-11-14 20:15:41.454416490,1,1.938,03:08:DC:AB:CD:EF,PWR_03
8621947,3705.691,2025-11-14 20:15:44.485211606,1,1.992,03:08:DC:AB:CD:EF,PWR_03
8621948,3705.691,2025-11-14 20:15:47.263784195,1,1.945,03:08:DC:AB:CD:EF,PWR_03
8621949,3705.693,2025-11-14 20:15:50.051766692,1,1.955,03:08:DC:AB:CD:EF,PWR_03
8621950,3705.694,2025-11-14 20:15:53.274238155,1,2.025,03:08:DC:AB:CD:EF,PWR_03
8621951,3705.695,2025-11-14 20:15:55.824664292,1,1.992,03:08:DC:AB:CD:EF,PWR_03
8621952,3705.695,2025-11-14 20:15:58.730258284,1,2.001,03:08:DC:AB:CD:EF,PWR_03
8621953,3705.697,2025-11-14 20:16:01.694810251,1,1.992,03:08:DC:AB:CD:EF,PWR_03
8621954,3705.699,2025-11-14 20:16:04.900084174,1,1.947,03:08:DC:AB:CD:EF,PWR_03
8621955,3705.699,2025-11-14 20:16:07.712362000,1,1.958,03:08:DC:AB:CD:EF,PWR_03
8621956,3705.701,2025-11-14 20:16:10.646501509,1,1.928,03:08:DC:AB:CD:EF,PWR_03
8621957,3705.703,2025-11-14 20:16:13.291991815,1,1.978,03:08:DC:AB:CD:EF,PWR_03
8621958,3705.703,2025-11-14 20:16:16.255127737,1,1.954,03:08:DC:AB:CD:EF,PWR_03
8621959,3705.703,2025-11-14 20:16:19.155051723,1,1.94,03:08:DC:AB:CD:EF,PWR_03
8621960,3705.705,2025-11-14 20:16:22.041133211,1,1.953,03:08:DC:AB:CD:EF,PWR_03
8621961,3705.705,2025-11-14 20:16:24.653930192,1,1.941,03:08:DC:AB:CD:EF,PWR_03
8621962,3705.707,2025-11-14 20:16:27.642716531,1,1.93,03:08:DC:AB:CD:EF,PWR_03
8621963,3705.709,2025-11-14 20:16:30.548188649,1,1.946,03:08:DC:AB:CD:EF,PWR_03
8621964,3705.709,2025-11-14 20:16:33.400408488,1,1.997,03:08:DC:AB:CD:EF,PWR_03
8621965,3705.711,2025-11-14 20:16:36.344039865,1,1.986,03:08:DC:AB:CD:EF,PWR_03
8621966,3705.713,2025-11-14 20:16:39.184866014,1,1.988,03:08:DC:AB:CD:EF,PWR_03
8621967,3705.714,2025-11-14 20:16:41.972999908,1,1.982,03:08:DC:AB:CD:EF,PWR_03
8621968,3705.714,2025-11-14 20:16:45.035797926,1,2.003,03:08:DC:AB:CD:EF,PWR_03
8621969,3705.714,2025-11-14 20:16:47.804547644,1,1.938,03:08:DC:AB:CD:EF,PWR_03
8621970,3705.717,2025-11-14 20:16:50.717244888,1,1.903,03:08:DC:AB:CD:EF,PWR_03
8621971,3705.717,2025-11-14 20:16:53.611702968,1,1.926,03:08:DC:AB:CD:EF,PWR_03
8621972,3705.719,2025-11-14 20:16:56.211386756,1,1.955,03:08:DC:AB:CD:EF,PWR_03
8621973,3705.721,2025-11-14 20:16:59.399076268,1,1.92,03:08:DC:AB:CD:EF,PWR_03
8621974,3705.721,2025-11-14 20:17:02.189427333,1,1.925,03:08:DC:AB:CD:EF,PWR_03
8621975,3705.722,2025-11-14 20:17:04.884324118,1,1.968,03:08:DC:AB:CD:EF,PWR_03
8621976,3705.724,2025-11-14 20:17:07.890614424,1,1.952,03:08:DC:AB:CD:EF,PWR_03
8621977,3705.724,2025-11-14 20:17:10.850215209,1,1.939,03:08:DC:AB:CD:EF,PWR_03
8621978,3705.726,2025-11-14 20:17:13.484329176,1,1.983,03:08:DC:AB:CD:EF,PWR_03
8621979,3705.726,2025-11-14 20:17:16.571342280,1,1.968,03:08:DC:AB:CD:EF,PWR_03
8621980,3705.727,2025-11-14 20:17:19.366333749,1,1.966,03:08:DC:AB:CD:EF,PWR_03
8621981,3705.729,2025-11-14 20:17:22.124991452,1,1.992,03:08:DC:AB:CD:EF,PWR_03
8621982,3705.729,2025-11-14 20:17:25.037144676,1,1.921,03:08:DC:AB:CD:EF,PWR_03
8621983,3705.732,2025-11-14 20:17:27.889248129,1,1.913,03:08:DC:AB:CD:EF,PWR_03
8621984,3705.732,2025-11-14 20:17:30.873268305,1,1.914,03:08:DC:AB:CD:EF,PWR_03
8621985,3705.732,2025-11-14 20:17:33.783802794,1,1.944,03:08:DC:AB:CD:EF,PWR_03
8621986,3705.736,2025-11-14 20:17:36.577170743,1,1.976,03:08:DC:AB:CD:EF,PWR_03
8621987,3705.736,2025-11-14 20:17:39.374604350,1,1.973,03:08:DC:AB:CD:EF,PWR_03
8621988,3705.736,2025-11-14 20:17:42.462908180,1,1.99,03:08:DC:AB:CD:EF,PWR_03
8621989,3705.74,2025-11-14 20:17:45.253801509,1,2.043,03:08:DC:AB:CD:EF,PWR_03
8621990,3705.74,2025-11-14 20:17:48.175091007,1,2.247,03:08:DC:AB:CD:EF,PWR_03
8621991,3705.741,2025-11-14 20:17:51.008013913,1,2.171,03:08:DC:AB:CD:EF,PWR_03
8621992,3705.743,2025-11-14 20:17:53.942924929,1,2.181,03:08:DC:AB:CD:EF,PWR_03
8621993,3705.743,2025-11-14 20:17:56.951511848,1,2.186,03:08:DC:AB:CD:EF,PWR_03
8621994,3705.745,2025-11-14 20:17:59.665066348,1,2.189,03:08:DC:AB:CD:EF,PWR_03
8621995,3705.745,2025-11-14 20:18:02.666297455,1,2.191,03:08:DC:AB:CD:EF,PWR_03
8621996,3705.747,2025-11-14 20:18:05.541259725,1,2.197,03:08:DC:AB:CD:EF,PWR_03
8621997,3705.749,2025-11-14 20:18:08.568291235,1,2.183,03:08:DC:AB:CD:EF,PWR_03
8621998,3705.749,2025-11-14 20:18:11.143164942,1,1.94,03:08:DC:AB:CD:EF,PWR_03
8621999,3705.751,2025-11-14 20:18:14.143362904,1,1.927,03:08:DC:AB:CD:EF,PWR_03
8622000,3705.751,2025-11-14 20:18:17.033472767,1,1.938,03:08:DC:AB:CD:EF,PWR_03
8622001,3705.751,2025-11-14 20:18:19.813688008,1,1.918,03:08:DC:AB:CD:EF,PWR_03
8622002,3705.755,2025-11-14 20:18:22.703502541,1,1.941,03:08:DC:AB:CD:EF,PWR_03
8622003,3705.755,2025-11-14 20:18:25.539280537,1,1.91,03:08:DC:AB:CD:EF,PWR_03
8622004,3705.755,2025-11-14 20:18:28.686532048,1,1.978,03:08:DC:AB:CD:EF,PWR_03
8622005,3705.757,2025-11-14 20:18:31.407346702,1,1.925,03:08:DC:AB:CD:EF,PWR_03
8622006,3705.759,2025-11-14 20:18:34.111339755,1,1.932,03:08:DC:AB:CD:EF,PWR_03
8622007,3705.762,2025-11-14 20:18:36.938083621,1,1.998,03:08:DC:AB:CD:EF,PWR_03
8622008,3705.762,2025-11-14 20:18:39.807655138,1,1.982,03:08:DC:AB:CD:EF,PWR_03
8622009,3705.763,2025-11-14 20:18:42.892422408,1,1.941,03:08:DC:AB:CD:EF,PWR_03
8622010,3705.765,2025-11-14 20:18:45.546167705,1,1.936,03:08:DC:AB:CD:EF,PWR_03
8622011,3705.765,2025-11-14 20:18:48.599332438,1,1.894,03:08:DC:AB:CD:EF,PWR_03
8622012,3705.765,2025-11-14 20:18:51.563966162,1,1.906,03:08:DC:AB:CD:EF,PWR_03
8622013,3705.769,2025-11-14 20:18:54.353434967,1,1.874,03:08:DC:AB:CD:EF,PWR_03
8622014,3705.769,2025-11-14 20:18:57.152324908,1,1.872,03:08:DC:AB:CD:EF,PWR_03
8622015,3705.77,2025-11-14 20:18:59.889800204,1,1.896,03:08:DC:AB:CD:EF,PWR_03
8622016,3705.772,2025-11-14 20:19:02.697358792,1,1.907,03:08:DC:AB:CD:EF,PWR_03
8622017,3705.772,2025-11-14 20:19:05.801841070,1,1.902,03:08:DC:AB:CD:EF,PWR_03
8622018,3705.774,2025-11-14 20:19:08.485649956,1,1.959,03:08:DC:AB:CD:EF,PWR_03
8622019,3705.774,2025-11-14 20:19:11.289138937,1,1.889,03:08:DC:AB:CD:EF,PWR_03
8622020,3705.775,2025-11-14 20:19:14.359926363,1,1.895,03:08:DC:AB:CD:EF,PWR_03
8622021,3705.777,2025-11-14 20:19:17.141945629,1,1.899,03:08:DC:AB:CD:EF,PWR_03
8622022,3705.777,2025-11-14 20:19:19.920181723,1,1.877,03:08:DC:AB:CD:EF,PWR_03
8622023,3705.78,2025-11-14 20:19:22.974079441,1,1.916,03:08:DC:AB:CD:EF,PWR_03
8622024,3705.78,2025-11-14 20:19:25.645381130,1,1.928,03:08:DC:AB:CD:EF,PWR_03
8622025,3705.78,2025-11-14 20:19:28.521277292,1,1.944,03:08:DC:AB:CD:EF,PWR_03
8622026,3705.784,2025-11-14 20:19:31.594457559,1,1.929,03:08:DC:AB:CD:EF,PWR_03
8622027,3705.784,2025-11-14 20:19:34.168852526,1,1.994,03:08:DC:AB:CD:EF,PWR_03
8622028,3705.784,2025-11-14 20:19:36.991247347,1,1.905,03:08:DC:AB:CD:EF,PWR_03
8622029,3705.787,2025-11-14 20:19:39.780319434,1,1.9,03:08:DC:AB:CD:EF,PWR_03
8622030,3705.787,2025-11-14 20:19:42.689560182,1,1.918,03:08:DC:AB:CD:EF,PWR_03
8622031,3705.787,2025-11-14 20:19:45.825603245,1,1.921,03:08:DC:AB:CD:EF,PWR_03
8622032,3705.788,2025-11-14 20:19:48.478634406,1,1.915,03:08:DC:AB:CD:EF,PWR_03
8622033,3705.79,2025-11-14 20:19:51.432164759,1,1.915,03:08:DC:AB:CD:EF,PWR_03
8622034,3705.792,2025-11-14 20:19:54.408602554,1,1.933,03:08:DC:AB:CD:EF,PWR_03
8622035,3705.792,2025-11-14 20:19:57.010140832,1,1.898,03:08:DC:AB:CD:EF,PWR_03
8622036,3705.792,2025-11-14 20:20:00.092376206,1,1.877,03:08:DC:AB:CD:EF,PWR_03
8622037,3705.796,2025-11-14 20:20:02.875853409,1,1.921,03:08:DC:AB:CD:EF,PWR_03
8622038,3705.796,2025-11-14 20:20:05.778755494,1,1.918,03:08:DC:AB:CD:EF,PWR_03
8622039,3705.796,2025-11-14 20:20:08.662283976,1,1.903,03:08:DC:AB:CD:EF,PWR_03
8622040,3705.798,2025-11-14 20:20:11.356193054,1,1.917,03:08:DC:AB:CD:EF,PWR_03
8622041,3705.798,2025-11-14 20:20:14.067295403,1,1.967,03:08:DC:AB:CD:EF,PWR_03
8622042,3705.798,2025-11-14 20:20:17.218909511,1,1.917,03:08:DC:AB:CD:EF,PWR_03
8622043,3705.802,2025-11-14 20:20:19.910315274,1,1.888,03:08:DC:AB:CD:EF,PWR_03
8622044,3705.802,2025-11-14 20:20:22.934235960,1,1.961,03:08:DC:AB:CD:EF,PWR_03
8622045,3705.804,2025-11-14 20:20:25.948710400,1,1.931,03:08:DC:AB:CD:EF,PWR_03
8622046,3705.804,2025-11-14 20:20:28.503400232,1,1.937,03:08:DC:AB:CD:EF,PWR_03
8622047,3705.806,2025-11-14 20:20:31.485301035,1,1.89,03:08:DC:AB:CD:EF,PWR_03
8622048,3705.807,2025-11-14 20:20:34.237153000,1,1.961,03:08:DC:AB:CD:EF,PWR_03
8622049,3705.807,2025-11-14 20:20:37.094107551,1,1.893,03:08:DC:AB:CD:EF,PWR_03
8622050,3705.81,2025-11-14 20:20:39.948530686,1,1.997,03:08:DC:AB:CD:EF,PWR_03
8622051,3705.81,2025-11-14 20:20:42.962125650,1,1.942,03:08:DC:AB:CD:EF,PWR_03
8622052,3705.81,2025-11-14 20:20:45.711097032,1,1.952,03:08:DC:AB:CD:EF,PWR_03
8622053,3705.812,2025-11-14 20:20:48.681327123,1,1.966,03:08:DC:AB:CD:EF,PWR_03
8622054,3705.814,2025-11-14 20:20:51.269156270,1,1.916,03:08:DC:AB:CD:EF,PWR_03
8622055,3705.814,2025-11-14 20:20:54.221528574,1,1.97,03:08:DC:AB:CD:EF,PWR_03
8622056,3705.815,2025-11-14 20:20:57.128519367,1,1.879,03:08:DC:AB:CD:EF,PWR_03
8622057,3705.817,2025-11-14 20:20:59.869228131,1,1.903,03:08:DC:AB:CD:EF,PWR_03
8622058,3705.821,2025-11-14 20:21:02.941174004,1,1.916,03:08:DC:AB:CD:EF,PWR_03
8622059,3705.821,2025-11-14 20:21:05.629493443,1,1.864,03:08:DC:AB:CD:EF,PWR_03
8622060,3705.822,2025-11-14 20:21:08.680717331,1,1.947,03:08:DC:AB:CD:EF,PWR_03
8622061,3705.824,2025-11-14 20:21:11.436109614,1,1.934,03:08:DC:AB:CD:EF,PWR_03
8622062,3705.824,2025-11-14 20:21:14.443180670,1,1.911,03:08:DC:AB:CD:EF,PWR_03
8622063,3705.824,2025-11-14 20:21:17.393159272,1,1.922,03:08:DC:AB:CD:EF,PWR_03
8622064,3705.827,2025-11-14 20:21:20.141974139,1,1.898,03:08:DC:AB:CD:EF,PWR_03
8622065,3705.827,2025-11-14 20:21:23.081134527,1,1.896,03:08:DC:AB:CD:EF,PWR_03
8622066,3705.829,2025-11-14 20:21:25.798505725,1,1.88,03:08:DC:AB:CD:EF,PWR_03
8622067,3705.831,2025-11-14 20:21:28.747861653,1,1.919,03:08:DC:AB:CD:EF,PWR_03
8622068,3705.831,2025-11-14 20:21:31.423603596,1,1.901,03:08:DC:AB:CD:EF,PWR_03
8622069,3705.833,2025-11-14 20:21:34.210537758,1,1.974,03:08:DC:AB:CD:EF,PWR_03
8622070,3705.833,2025-11-14 20:21:37.459175375,1,1.927,03:08:DC:AB:CD:EF,PWR_03
8622071,3705.834,2025-11-14 20:21:40.214818511,1,1.914,03:08:DC:AB:CD:EF,PWR_03
8622072,3705.835,2025-11-14 20:21:42.926186522,1,1.903,03:08:DC:AB:CD:EF,PWR_03
8622073,3705.835,2025-11-14 20:21:46.206721166,1,1.91,03:08:DC:AB:CD:EF,PWR_03
8622074,3705.839,2025-11-14 20:21:48.770947349,1,1.884,03:08:DC:AB:CD:EF,PWR_03
8622075,3705.839,2025-11-14 20:21:51.995799369,1,1.89,03:08:DC:AB:CD:EF,PWR_03
8622076,3705.839,2025-11-14 20:21:54.601874510,1,1.896,03:08:DC:AB:CD:EF,PWR_03
8622077,3705.843,2025-11-14 20:21:57.615900019,1,1.919,03:08:DC:AB:CD:EF,PWR_03
8622078,3705.843,2025-11-14 20:22:00.457010959,1,1.893,03:08:DC:AB:CD:EF,PWR_03
8622079,3705.843,2025-11-14 20:22:03.453693948,1,1.932,03:08:DC:AB:CD:EF,PWR_03
8622080,3705.844,2025-11-14 20:22:05.974612083,1,1.901,03:08:DC:AB:CD:EF,PWR_03
8622081,3705.845,2025-11-14 20:22:09.217528301,1,1.894,03:08:DC:AB:CD:EF,PWR_03
8622082,3705.845,2025-11-14 20:22:11.966347053,1,1.88,03:08:DC:AB:CD:EF,PWR_03
8622083,3705.847,2025-11-14 20:22:14.726717726,1,1.875,03:08:DC:AB:CD:EF,PWR_03
8622084,3705.849,2025-11-14 20:22:17.878287468,1,1.869,03:08:DC:AB:CD:EF,PWR_03
8622085,3705.851,2025-11-14 20:22:20.806551161,1,1.915,03:08:DC:AB:CD:EF,PWR_03
8622086,3705.851,2025-11-14 20:22:23.426648814,1,1.896,03:08:DC:AB:CD:EF,PWR_03
8622087,3705.851,2025-11-14 20:22:26.249000453,1,1.91,03:08:DC:AB:CD:EF,PWR_03
8622088,3705.854,2025-11-14 20:22:29.013181686,1,1.882,03:08:DC:AB:CD:EF,PWR_03
8622089,3705.854,2025-11-14 20:22:32.007950687,1,1.876,03:08:DC:AB:CD:EF,PWR_03
8622090,3705.854,2025-11-14 20:22:34.911184327,1,1.898,03:08:DC:AB:CD:EF,PWR_03
8622091,3705.857,2025-11-14 20:22:38.045713813,1,1.902,03:08:DC:AB:CD:EF,PWR_03
8622092,3705.857,2025-11-14 20:22:40.880848634,1,1.898,03:08:DC:AB:CD:EF,PWR_03
8622093,3705.859,2025-11-14 20:22:43.685555287,1,1.942,03:08:DC:AB:CD:EF,PWR_03
8622094,3705.859,2025-11-14 20:22:46.648856972,1,1.957,03:08:DC:AB:CD:EF,PWR_03
8622095,3705.861,2025-11-14 20:22:49.481307986,1,1.987,03:08:DC:AB:CD:EF,PWR_03
8622096,3705.862,2025-11-14 20:22:52.441304492,1,2.0,03:08:DC:AB:CD:EF,PWR_03
8622097,3705.862,2025-11-14 20:22:55.463329719,1,1.917,03:08:DC:AB:CD:EF,PWR_03
8622098,3705.866,2025-11-14 20:22:58.574868634,1,1.952,03:08:DC:AB:CD:EF,PWR_03
8622099,3705.866,2025-11-14 20:23:01.440161062,1,1.933,03:08:DC:AB:CD:EF,PWR_03
8622100,3705.866,2025-11-14 20:23:04.482506934,1,1.918,03:08:DC:AB:CD:EF,PWR_03
8622101,3705.869,2025-11-14 20:23:07.531356384,1,1.892,03:08:DC:AB:CD:EF,PWR_03
8622102,3705.869,2025-11-14 20:23:10.352579618,1,1.894,03:08:DC:AB:CD:EF,PWR_03
8622103,3705.87,2025-11-14 20:23:13.159642860,1,1.924,03:08:DC:AB:CD:EF,PWR_03
8622104,3705.872,2025-11-14 20:23:16.075214337,1,1.893,03:08:DC:AB:CD:EF,PWR_03
8622105,3705.872,2025-11-14 20:23:19.129215294,1,1.908,03:08:DC:AB:CD:EF,PWR_03
8622106,3705.874,2025-11-14 20:23:22.076634876,1,2.017,03:08:DC:AB:CD:EF,PWR_03
8622107,3705.874,2025-11-14 20:23:24.868418369,1,2.065,03:08:DC:AB:CD:EF,PWR_03
8622108,3705.879,2025-11-14 20:23:27.463831365,1,2.041,03:08:DC:AB:CD:EF,PWR_03
8622109,3705.879,2025-11-14 20:23:30.234443769,1,2.054,03:08:DC:AB:CD:EF,PWR_03
8622110,3705.879,2025-11-14 20:23:33.090210527,1,2.064,03:08:DC:AB:CD:EF,PWR_03
8622111,3705.881,2025-11-14 20:23:36.070509332,1,2.081,03:08:DC:AB:CD:EF,PWR_03
8622112,3705.881,2025-11-14 20:23:38.810224295,1,2.091,03:08:DC:AB:CD:EF,PWR_03
8622113,3705.883,2025-11-14 20:23:41.776275722,1,2.045,03:08:DC:AB:CD:EF,PWR_03
8622114,3705.883,2025-11-14 20:23:44.710398964,1,2.071,03:08:DC:AB:CD:EF,PWR_03
8622115,3705.887,2025-11-14 20:23:47.729906999,1,2.067,03:08:DC:AB:CD:EF,PWR_03
8622116,3705.887,2025-11-14 20:23:50.448528767,1,2.054,03:08:DC:AB:CD:EF,PWR_03
8622117,3705.888,2025-11-14 20:23:53.525785760,1,2.068,03:08:DC:AB:CD:EF,PWR_03
8622118,3705.89,2025-11-14 20:23:56.467343135,1,2.066,03:08:DC:AB:CD:EF,PWR_03
8622119,3705.892,2025-11-14 20:23:59.159558319,1,2.039,03:08:DC:AB:CD:EF,PWR_03
8622120,3705.892,2025-11-14 20:24:01.959960560,1,2.027,03:08:DC:AB:CD:EF,PWR_03
8622121,3705.893,2025-11-14 20:24:04.901555117,1,2.05,03:08:DC:AB:CD:EF,PWR_03
8622122,3705.895,2025-11-14 20:24:07.793511519,1,2.071,03:08:DC:AB:CD:EF,PWR_03
8622123,3705.895,2025-11-14 20:24:10.596059096,1,2.052,03:08:DC:AB:CD:EF,PWR_03
8622124,3705.896,2025-11-14 20:24:13.439941715,1,2.061,03:08:DC:AB:CD:EF,PWR_03
8622125,3705.898,2025-11-14 20:24:16.349813570,1,2.042,03:08:DC:AB:CD:EF,PWR_03
8622126,3705.9,2025-11-14 20:24:19.225094288,1,2.082,03:08:DC:AB:CD:EF,PWR_03
8622127,3705.9,2025-11-14 20:24:22.163880781,1,2.055,03:08:DC:AB:CD:EF,PWR_03
8622128,3705.904,2025-11-14 20:24:25.047864673,1,2.101,03:08:DC:AB:CD:EF,PWR_03
8622129,3705.904,2025-11-14 20:24:27.703751365,1,2.083,03:08:DC:AB:CD:EF,PWR_03
8622130,3705.904,2025-11-14 20:24:30.418247448,1,2.094,03:08:DC:AB:CD:EF,PWR_03
8622131,3705.905,2025-11-14 20:24:33.539948474,1,2.075,03:08:DC:AB:CD:EF,PWR_03
8622132,3705.906,2025-11-14 20:24:36.426693032,1,2.132,03:08:DC:AB:CD:EF,PWR_03
8622133,3705.908,2025-11-14 20:24:39.111049942,1,2.12,03:08:DC:AB:CD:EF,PWR_03
8622134,3705.908,2025-11-14 20:24:42.023177470,1,2.129,03:08:DC:AB:CD:EF,PWR_03
8622135,3705.912,2025-11-14 20:24:44.761870853,1,2.141,03:08:DC:AB:CD:EF,PWR_03
8622136,3705.912,2025-11-14 20:24:47.960052592,1,2.149,03:08:DC:AB:CD:EF,PWR_03
8622137,3705.913,2025-11-14 20:24:50.925622772,1,2.186,03:08:DC:AB:CD:EF,PWR_03
8622138,3705.915,2025-11-14 20:24:53.543077927,1,2.155,03:08:DC:AB:CD:EF,PWR_03
8622139,3705.917,2025-11-14 20:24:56.280315521,1,2.132,03:08:DC:AB:CD:EF,PWR_03
8622140,3705.917,2025-11-14 20:24:59.407704276,1,2.116,03:08:DC:AB:CD:EF,PWR_03
8622141,3705.918,2025-11-14 20:25:01.980740312,1,2.107,03:08:DC:AB:CD:EF,PWR_03
8622142,3705.92,2025-11-14 20:25:04.961206597,1,2.089,03:08:DC:AB:CD:EF,PWR_03
8622143,3705.92,2025-11-14 20:25:07.852545017,1,2.058,03:08:DC:AB:CD:EF,PWR_03
8622144,3705.921,2025-11-14 20:25:10.540420875,1,2.139,03:08:DC:AB:CD:EF,PWR_03
8622145,3705.923,2025-11-14 20:25:13.499249827,1,2.064,03:08:DC:AB:CD:EF,PWR_03
8622146,3705.925,2025-11-14 20:25:16.553046836,1,2.049,03:08:DC:AB:CD:EF,PWR_03
8622147,3705.925,2025-11-14 20:25:19.117761453,1,2.058,03:08:DC:AB:CD:EF,PWR_03
8622148,3705.929,2025-11-14 20:25:22.009660022,1,2.097,03:08:DC:AB:CD:EF,PWR_03
8622149,3705.929,2025-11-14 20:25:25.001628548,1,2.037,03:08:DC:AB:CD:EF,PWR_03
8622150,3705.929,2025-11-14 20:25:27.610884887,1,2.053,03:08:DC:AB:CD:EF,PWR_03
8622151,3705.93,2025-11-14 20:25:30.487367821,1,2.064,03:08:DC:AB:CD:EF,PWR_03
8622152,3705.931,2025-11-14 20:25:33.732577693,1,2.066,03:08:DC:AB:CD:EF,PWR_03
8622153,3705.933,2025-11-14 20:25:36.529062976,1,2.094,03:08:DC:AB:CD:EF,PWR_03
8622154,3705.933,2025-11-14 20:25:39.373894832,1,2.039,03:08:DC:AB:CD:EF,PWR_03
8622155,3705.937,2025-11-14 20:25:42.285228479,1,2.055,03:08:DC:AB:CD:EF,PWR_03
8622156,3705.937,2025-11-14 20:25:45.131597818,1,2.047,03:08:DC:AB:CD:EF,PWR_03
8622157,3705.938,2025-11-14 20:25:47.895459736,1,2.07,03:08:DC:AB:CD:EF,PWR_03
8622158,3705.938,2025-11-14 20:25:50.862946373,1,2.038,03:08:DC:AB:CD:EF,PWR_03
8622159,3705.944,2025-11-14 20:25:53.773515013,1,2.025,03:08:DC:AB:CD:EF,PWR_03
8622160,3705.944,2025-11-14 20:25:56.499403835,1,2.029,03:08:DC:AB:CD:EF,PWR_03
8622161,3705.944,2025-11-14 20:25:59.534969731,1,2.066,03:08:DC:AB:CD:EF,PWR_03
8622162,3705.947,2025-11-14 20:26:02.441008653,1,2.05,03:08:DC:AB:CD:EF,PWR_03
8622163,3705.947,2025-11-14 20:26:05.325843888,1,2.065,03:08:DC:AB:CD:EF,PWR_03
8622164,3705.948,2025-11-14 20:26:08.311212722,1,2.057,03:08:DC:AB:CD:EF,PWR_03
8622165,3705.948,2025-11-14 20:26:11.314689058,1,2.028,03:08:DC:AB:CD:EF,PWR_03
8622166,3705.952,2025-11-14 20:26:13.925584174,1,2.069,03:08:DC:AB:CD:EF,PWR_03
8622167,3705.952,2025-11-14 20:26:17.054876608,1,2.092,03:08:DC:AB:CD:EF,PWR_03
8622168,3705.954,2025-11-14 20:26:19.902417232,1,2.071,03:08:DC:AB:CD:EF,PWR_03
8622169,3705.956,2025-11-14 20:26:22.611228137,1,2.056,03:08:DC:AB:CD:EF,PWR_03
8622170,3705.956,2025-11-14 20:26:25.630273297,1,2.073,03:08:DC:AB:CD:EF,PWR_03
8622171,3705.957,2025-11-14 20:26:28.325359950,1,2.075,03:08:DC:AB:CD:EF,PWR_03
8622172,3705.958,2025-11-14 20:26:31.007936879,1,2.079,03:08:DC:AB:CD:EF,PWR_03
8622173,3705.96,2025-11-14 20:26:34.061664475,1,2.063,03:08:DC:AB:CD:EF,PWR_03
8622174,3705.96,2025-11-14 20:26:36.655488463,1,2.108,03:08:DC:AB:CD:EF,PWR_03
8622175,3705.964,2025-11-14 20:26:39.901453283,1,2.051,03:08:DC:AB:CD:EF,PWR_03
8622176,3705.964,2025-11-14 20:26:42.689113746,1,2.065,03:08:DC:AB:CD:EF,PWR_03
8622177,3705.965,2025-11-14 20:26:45.531045523,1,2.064,03:08:DC:AB:CD:EF,PWR_03
8622178,3705.965,2025-11-14 20:26:48.404672971,1,2.093,03:08:DC:AB:CD:EF,PWR_03
8622179,3705.969,2025-11-14 20:26:51.080745211,1,2.086,03:08:DC:AB:CD:EF,PWR_03
8622180,3705.969,2025-11-14 20:26:54.123449033,1,2.105,03:08:DC:AB:CD:EF,PWR_03
8622181,3705.969,2025-11-14 20:26:56.991215584,1,2.134,03:08:DC:AB:CD:EF,PWR_03
8622182,3705.972,2025-11-14 20:26:59.590132849,1,2.114,03:08:DC:AB:CD:EF,PWR_03
8622183,3705.972,2025-11-14 20:27:02.643453134,1,2.086,03:08:DC:AB:CD:EF,PWR_03
8622184,3705.973,2025-11-14 20:27:05.328982457,1,2.053,03:08:DC:AB:CD:EF,PWR_03
8622185,3705.973,2025-11-14 20:27:08.406104205,1,2.056,03:08:DC:AB:CD:EF,PWR_03
8622186,3705.977,2025-11-14 20:27:11.234778232,1,2.091,03:08:DC:AB:CD:EF,PWR_03
8622187,3705.977,2025-11-14 20:27:13.991450940,1,2.073,03:08:DC:AB:CD:EF,PWR_03
8622188,3705.979,2025-11-14 20:27:16.638826187,1,2.105,03:08:DC:AB:CD:EF,PWR_03
8622189,3705.981,2025-11-14 20:27:19.727908588,1,2.08,03:08:DC:AB:CD:EF,PWR_03
8622190,3705.982,2025-11-14 20:27:22.577760595,1,2.063,03:08:DC:AB:CD:EF,PWR_03
8622191,3705.982,2025-11-14 20:27:25.476002389,1,2.056,03:08:DC:AB:CD:EF,PWR_03
8622192,3705.983,2025-11-14 20:27:28.563581537,1,2.053,03:08:DC:AB:CD:EF,PWR_03
8622193,3705.985,2025-11-14 20:27:31.397050813,1,2.108,03:08:DC:AB:CD:EF,PWR_03
8622194,3705.985,2025-11-14 20:27:34.161395263,1,2.042,03:08:DC:AB:CD:EF,PWR_03
8622195,3705.987,2025-11-14 20:27:37.227594555,1,2.059,03:08:DC:AB:CD:EF,PWR_03
8622196,3705.989,2025-11-14 20:27:40.163836630,1,2.046,03:08:DC:AB:CD:EF,PWR_03
8622197,3705.99,2025-11-14 20:27:42.720638479,1,2.041,03:08:DC:AB:CD:EF,PWR_03
8622198,3705.99,2025-11-14 20:27:46.017077099,1,2.058,03:08:DC:AB:CD:EF,PWR_03
8622199,3705.994,2025-11-14 20:27:48.751318650,1,2.1,03:08:DC:AB:CD:EF,PWR_03
